date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:57	2399/2399	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:15:42%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fexam-preparation%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed99ce	(from https://swiftedutravels.com/exam-preparation/)
16:15:58	5083/5083	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:43%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/6895	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/6895.json	(from https://swiftedutravels.com/visa-assistance-services/)
16:15:59	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=970618772088	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets4b1f.css	(from https://swiftedutravels.com/visa-assistance-services/)
16:15:59	2347/2347	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:44%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fvisa-assistance-services%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embedc618.json	(from https://swiftedutravels.com/visa-assistance-services/)
16:15:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:44%20GMT	https://swiftedutravels.com/?p=6895	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index8ac3.html	(from https://swiftedutravels.com/visa-assistance-services/)
16:16:00	2439/2439	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:15:45%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fvisa-assistance-services%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embedd02c	(from https://swiftedutravels.com/visa-assistance-services/)
16:16:01	25122/25122	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2009:02:25%20GMT	https://swiftedutravels.com/wp-content/uploads/2021/09/e4d7979c0bb36b97a68dfaa9a75f4846.jpg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2021/09/e4d7979c0bb36b97a68dfaa9a75f4846.jpg	(from https://swiftedutravels.com/visa-assistance-services/)
16:16:02	1298/1298	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:46%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/620	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/620.json	(from https://swiftedutravels.com/event/)
16:16:03	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=299613545313	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets0bda.css	(from https://swiftedutravels.com/event/)
16:16:03	2252/2252	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:15:47%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fevent%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed6cda.json	(from https://swiftedutravels.com/event/)
16:16:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:15:47%20GMT	https://swiftedutravels.com/?p=620	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index2c3d.html	(from https://swiftedutravels.com/event/)
16:16:05	2344/2344	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:15:49%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fevent%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed6761	(from https://swiftedutravels.com/event/)
16:16:13	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=360459176223	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets0928.css	(from https://swiftedutravels.com/blog/)
16:16:20	100424/100424	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:15:53%20GMT	https://swiftedutravels.com/2022/06/14/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/2022/06/14/index.html	(from https://swiftedutravels.com/blog/)
16:16:21	100531/100531	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:15:54%20GMT	https://swiftedutravels.com/author/swift001/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/author/swift001/index.html	(from https://swiftedutravels.com/blog/)
16:16:25	9680/9680	---M--	200	added ('OK')	text/css	date:Tue,%2004%20Oct%202022%2014:57:04%20GMT	https://swiftedutravels.com/wp-content/uploads/elementor/css/post-825.css?ver=1664895424	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/elementor/css/post-8251594.css	(from https://swiftedutravels.com/contact/)
16:16:26	140305/140305	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Apr%202019%2017:16:56%20GMT	http://thepixelcurve.com/wp/edubin/wp-content/uploads/2019/03/ev1.jpg	C:/My%20Web%20Sites/swiftedutravels/thepixelcurve.com/wp/edubin/wp-content/uploads/2019/03/ev1.jpg	(from https://swiftedutravels.com/event/)
16:16:26	100701/100701	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:15:59%20GMT	https://swiftedutravels.com/category/uncategorized/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/category/uncategorized/index.html	(from https://swiftedutravels.com/blog/)
16:16:26	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=967738873086	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgetscf30.css	(from https://swiftedutravels.com/contact/)
16:16:27	669/669	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:59%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://swiftedutravels.com/contact/)
16:16:27	677/677	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:59%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://swiftedutravels.com/contact/)
16:16:27	57912/57912	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:59%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://swiftedutravels.com/contact/)
16:16:29	11522/11522	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:12%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/825	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/825.json	(from https://swiftedutravels.com/contact/)
16:16:30	2262/2262	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:14%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fcontact%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed0328.json	(from https://swiftedutravels.com/contact/)
16:16:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:16:14%20GMT	https://swiftedutravels.com/?p=825	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/indexee96.html	(from https://swiftedutravels.com/contact/)
16:16:31	2354/2354	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:16:16%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed3f47	(from https://swiftedutravels.com/contact/)
16:16:31	509/509	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2022%20Aug%202021%2006:43:19%20GMT	https://swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/images/submit-spin.svg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/images/submit-spin.svg	(from https://swiftedutravels.com/contact/)
16:16:33	38819/38819	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:43:19%20GMT	https://swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.min.css?ver=1.6.8.1	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.minedf0.css	(from https://swiftedutravels.com/contact/)
16:16:33	24368/24368	---M--	200	added ('OK')	application/javascript	date:Sun,%2022%20Aug%202021%2006:43:21%20GMT	https://swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min.js?ver=1.19.0	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.minb3a6.js	(from https://swiftedutravels.com/contact/)
16:16:33	4014/4014	---M--	200	added ('OK')	application/javascript	date:Sun,%2022%20Aug%202021%2006:43:21%20GMT	https://swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js?ver=1.1.2	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/js/mailcheck.mincfa9.js	(from https://swiftedutravels.com/contact/)
16:16:34	754/754	---MC-	200	added ('OK')	application/rss+xml	etag:%227c3e0813cea3f15ce739d37e60bbe4cb%22	https://swiftedutravels.com/travel-form/feed/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/travel-form/feed/index.html	(from https://swiftedutravels.com/travel-form/)
16:16:35	64657/64657	---M--	200	added ('OK')	application/javascript	date:Sun,%2022%20Aug%202021%2006:43:21%20GMT	https://swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/js/wpforms.js?ver=1.6.8.1	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/wpforms-lite/assets/js/wpformsedf0.js	(from https://swiftedutravels.com/contact/)
16:16:37	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=775339798894	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgetsb449.css	(from https://swiftedutravels.com/travel-form/)
16:16:37	2007/2007	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:21%20GMT	https://swiftedutravels.com/wp-json/wp/v2/posts/7387	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/posts/7387.json	(from https://swiftedutravels.com/travel-form/)
16:16:38	2282/2282	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:22%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Ftravel-form%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embedabee.json	(from https://swiftedutravels.com/travel-form/)
16:16:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:16:22%20GMT	https://swiftedutravels.com/?p=7387	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index1c5d.html	(from https://swiftedutravels.com/travel-form/)
16:16:39	2374/2374	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:16:23%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Ftravel-form%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embedc353	(from https://swiftedutravels.com/travel-form/)
16:16:39	2984/2984	---M--	200	added ('OK')	application/javascript	date:Thu,%2018%20Mar%202021%2022:18:24%20GMT	https://swiftedutravels.com/wp-includes/js/comment-reply.min.js?ver=5.8.6	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-includes/js/comment-reply.min6281.js	(from https://swiftedutravels.com/travel-form/)
16:16:41	8712/8712	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:26%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/6904	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/6904.json	(from https://swiftedutravels.com/appointment-booking/)
16:16:43	2322/2322	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:27%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fappointment-booking%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embede7c8.json	(from https://swiftedutravels.com/appointment-booking/)
16:16:43	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=763898931635	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgetsb02b.css	(from https://swiftedutravels.com/appointment-booking/)
16:16:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:16:27%20GMT	https://swiftedutravels.com/?p=6904	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index0377.html	(from https://swiftedutravels.com/appointment-booking/)
16:16:44	2414/2414	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:16:29%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Fappointment-booking%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed776f	(from https://swiftedutravels.com/appointment-booking/)
16:16:45	2608/2608	---M--	200	added ('OK')	image/gif	date:Sun,%2029%20Dec%202013%2004:23:16%20GMT	https://swiftedutravels.com/wp-includes/js/tinymce/skins/lightgray/img/loader.gif	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-includes/js/tinymce/skins/lightgray/img/loader.gif	(from https://swiftedutravels.com/appointment-booking/)
16:16:52	38574/38574	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Jun%202019%2022:28:16%20GMT	https://thepixelcurve.com/wp/edubin/wp-content/uploads/2019/06/dot-shape-bg.png	C:/My%20Web%20Sites/swiftedutravels/thepixelcurve.com/wp/edubin/wp-content/uploads/2019/06/dot-shape-bg.png	(from https://swiftedutravels.com/wp-content/uploads/elementor/css/post-928.css?ver=1655466806)
16:16:53	18536/18536	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202019%2015:58:04%20GMT	https://thepixelcurve.com/wp/edubin/wp-content/uploads/2019/05/course-shape.png	C:/My%20Web%20Sites/swiftedutravels/thepixelcurve.com/wp/edubin/wp-content/uploads/2019/05/course-shape.png	(from https://swiftedutravels.com/wp-content/uploads/elementor/css/post-928.css?ver=1655466806)
16:16:55	247/247	---M--	200	added ('OK')	text/css	date:Sat,%2019%20Feb%202022%2020:52:41%20GMT	https://swiftedutravels.com/wp-content/uploads/elementor/css/post-851.css?ver=1645303961	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/elementor/css/post-8514f74.css	(from https://swiftedutravels.com/our-team/)
16:16:55	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=738537317903	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets78dd.css	(from https://swiftedutravels.com/our-team/)
16:16:56	26872/26872	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:40%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/851	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/851.json	(from https://swiftedutravels.com/our-team/)
16:16:56	2267/2267	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:41%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed50d9.json	(from https://swiftedutravels.com/our-team/)
16:16:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:16:41%20GMT	https://swiftedutravels.com/?p=851	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index905a.html	(from https://swiftedutravels.com/our-team/)
16:16:57	2359/2359	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:16:42%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embedba07	(from https://swiftedutravels.com/our-team/)
16:16:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:16:43%20GMT	https://swiftedutravels.com/our-team/neji-harrison-chinenye	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/neji-harrison-chinenye	(from https://swiftedutravels.com/our-team/)
16:16:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:16:43%20GMT	https://swiftedutravels.com/our-team/samuel-onwuzurumba	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/samuel-onwuzurumba	(from https://swiftedutravels.com/our-team/)
16:16:59	45883/45883	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Feb%202022%2000:02:51%20GMT	https://swiftedutravels.com/wp-content/uploads/2022/02/b44827a8-674a-43ea-948e-e41d0d5e5d70-683x1024.jpg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2022/02/b44827a8-674a-43ea-948e-e41d0d5e5d70-683x1024.jpg	(from https://swiftedutravels.com/our-team/)
16:17:00	109885/109885	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:16:43%20GMT	https://swiftedutravels.com/our-team/neji-harrison-chinenye/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/neji-harrison-chinenye/index.html	(from https://swiftedutravels.com/our-team/)
16:17:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:16:45%20GMT	https://swiftedutravels.com/our-team/okonkwo-lawrence-ifeanacho	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/okonkwo-lawrence-ifeanacho	(from https://swiftedutravels.com/our-team/)
16:17:00	63133/63133	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Feb%202022%2000:02:50%20GMT	https://swiftedutravels.com/wp-content/uploads/2022/02/5a69bd96-fffc-4ec1-a8a4-d9c2d224fa58.jpg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2022/02/5a69bd96-fffc-4ec1-a8a4-d9c2d224fa58.jpg	(from https://swiftedutravels.com/our-team/)
16:17:01	110054/110054	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:16:44%20GMT	https://swiftedutravels.com/our-team/samuel-onwuzurumba/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/samuel-onwuzurumba/index.html	(from https://swiftedutravels.com/our-team/)
16:17:01	5304/5304	---M--	200	added ('OK')	text/css	date:Sat,%2019%20Feb%202022%2000:15:55%20GMT	https://swiftedutravels.com/wp-content/uploads/elementor/css/post-7245.css?ver=1645229755	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/elementor/css/post-7245f3f4.css	(from https://swiftedutravels.com/our-team/nnamdi-eric-onuh/)
16:17:01	93049/93049	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Feb%202022%2000:02:49%20GMT	https://swiftedutravels.com/wp-content/uploads/2022/02/00dd3623-5047-4dec-99ee-9227985dd429.jpeg	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/2022/02/00dd3623-5047-4dec-99ee-9227985dd429.jpg	(from https://swiftedutravels.com/our-team/)
16:17:01	675/675	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:59%20GMT	https://swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://swiftedutravels.com/our-team/nnamdi-eric-onuh/)
16:17:02	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=572523020237	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets9371.css	(from https://swiftedutravels.com/our-team/nnamdi-eric-onuh/)
16:17:02	7994/7994	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:47%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/7245	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/7245.json	(from https://swiftedutravels.com/our-team/nnamdi-eric-onuh/)
16:17:02	110300/110300	---MC-	200	added ('OK')	text/html	date:Wed,%2029%20Mar%202023%2015:16:45%20GMT	https://swiftedutravels.com/our-team/okonkwo-lawrence-ifeanacho/	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/our-team/okonkwo-lawrence-ifeanacho/index.html	(from https://swiftedutravels.com/our-team/)
16:17:03	2327/2327	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:47%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fnnamdi-eric-onuh%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed36e4.json	(from https://swiftedutravels.com/our-team/nnamdi-eric-onuh/)
16:17:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:16:48%20GMT	https://swiftedutravels.com/?p=7245	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/index6220.html	(from https://swiftedutravels.com/our-team/nnamdi-eric-onuh/)
16:17:03	2417/2417	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:16:48%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fnnamdi-eric-onuh%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed58b5	(from https://swiftedutravels.com/our-team/nnamdi-eric-onuh/)
16:17:04	5304/5304	---M--	200	added ('OK')	text/css	date:Sat,%2019%20Feb%202022%2011:35:13%20GMT	https://swiftedutravels.com/wp-content/uploads/elementor/css/post-7261.css?ver=1645270379	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/elementor/css/post-72614cc7.css	(from https://swiftedutravels.com/our-team/kosiso-jennifer-o/)
16:17:05	7698/7698	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:49%20GMT	https://swiftedutravels.com/wp-json/wp/v2/pages/7261	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/wp/v2/pages/7261.json	(from https://swiftedutravels.com/our-team/kosiso-jennifer-o/)
16:17:05	96090/96090	---M--	200	added ('OK')	text/css	date:Sun,%2022%20Aug%202021%2006:40:25%20GMT	https://swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgets.css?ver=866497331258	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/plugins/edubin-core/assets/css/edubin-widgetsffa3.css	(from https://swiftedutravels.com/our-team/kosiso-jennifer-o/)
16:17:05	2335/2335	---MC-	200	added ('OK')	application/json	date:Wed,%2029%20Mar%202023%2015:16:50%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fkosiso-jennifer-o%2F	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embed3768.json	(from https://swiftedutravels.com/our-team/kosiso-jennifer-o/)
16:17:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Mar%202023%2015:16:50%20GMT	https://swiftedutravels.com/?p=7261	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/indexf60c.html	(from https://swiftedutravels.com/our-team/kosiso-jennifer-o/)
16:17:06	2425/2425	---MC-	200	added ('OK')	text/xml	date:Wed,%2029%20Mar%202023%2015:16:51%20GMT	https://swiftedutravels.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftedutravels.com%2Four-team%2Fkosiso-jennifer-o%2F&format=xml	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-json/oembed/1.0/embedb878	(from https://swiftedutravels.com/our-team/kosiso-jennifer-o/)
16:17:06	5304/5304	---M--	200	added ('OK')	text/css	date:Sat,%2005%20Mar%202022%2014:12:31%20GMT	https://swiftedutravels.com/wp-content/uploads/elementor/css/post-7273.css?ver=1646489551	C:/My%20Web%20Sites/swiftedutravels/swiftedutravels.com/wp-content/uploads/elementor/css/post-7273804c.css	(from https://swiftedutravels.com/our-team/egbe-emmanuel-friday/)
